decision_id,decision,review_text
24EMShm434PO,accepted,I was blown away by this paper
18XDSri495XM,accepted,It is well worth reading
88PQCqy765CN,accepted,I was blown away by this paper
02NBGvd074RA,rejected,Awful
57BWFhj711OZ,accepted,I recommend reading it
06OJVdr542CE,accepted,Perfection
42WYVxl419KG,accepted,I was blown away by this paper
85LNUqi009DT,accepted,I was blown away by this paper
33FMYhh911YI,accepted,I recommend reading it
11XHZxl856OX,accepted,It is well worth reading
67GROrr082SH,accepted,I was blown away by this paper
39NNIez225ZQ,accepted,A brilliantly researched piece of work
15MEYld210AT,accepted,A brilliantly researched piece of work
72EDDgp379SG,accepted,Perfection
08RMNhn435KY,accepted,I recommend reading it
50JOHsz440ZZ,rejected,It was a waste of time
74GTFiw923OM,accepted,Perfection
94LYFfk469AU,accepted,I recommend reading it
86PRHfm387AZ,accepted,A brilliantly researched piece of work
40ZRQwj039BB,accepted,A brilliantly researched piece of work
35GSHrh592CJ,accepted,Perfection
33VKBej391XU,accepted,I recommend reading it
38LFLku384RL,accepted,I recommend reading it
57LIQci924PN,accepted,I recommend reading it
22CXSfy763QH,rejected,I do not recommend reading it
74CCEhe929UJ,accepted,I recommend reading it
28IKOiu922HE,rejected,I do not recommend reading it
31RCPxl775CT,rejected,"The topic is dealt with superficially, I was expecting something more"
11OOMkc058MY,accepted,A brilliantly researched piece of work
33YSDkw993IS,rejected,I did not like it
99NKSpv236LP,accepted,It is well worth reading
54WUEqw378WO,accepted,Perfection
53RLUfr380OD,accepted,I was blown away by this paper
34MOPei329OF,accepted,Perfection
45YIDoq256GY,accepted,It is well worth reading
35JCFub521AN,accepted,It is well worth reading
43EKClt922AT,rejected,"The topic is dealt with superficially, I was expecting something more"
42OGPgo633CO,accepted,Perfection
11AWTkc902RG,accepted,Perfection
95FVFpi850HK,accepted,Perfection
88JEQjk846SM,accepted,It is well worth reading
89SWOiy668MK,rejected,"The topic is dealt with superficially, I was expecting something more"
44BXCoe779FH,accepted,Perfection
65MNPep812XY,accepted,It is well worth reading
92JMIml807RR,rejected,"The topic is dealt with superficially, I was expecting something more"
26CPVqe724NX,accepted,I recommend reading it
98OCOka496AK,rejected,I did not like it
43ASLra846JH,accepted,A brilliantly researched piece of work
00GTOqy629OX,accepted,A brilliantly researched piece of work
89JQTve148QS,accepted,I was blown away by this paper
81OEMkk477UH,accepted,A brilliantly researched piece of work
92DCWil174XS,accepted,I was blown away by this paper
28NWTph171TL,accepted,I recommend reading it
92XBShk896JW,accepted,It is well worth reading
43OQWaf957UU,accepted,I was blown away by this paper
44DJNwz081GT,accepted,A brilliantly researched piece of work
70IDWyh373CF,accepted,It is well worth reading
85VPQpm784EZ,accepted,I recommend reading it
24SOMbv625OH,rejected,I do not recommend reading it
41YDAkb104TB,rejected,"The topic is dealt with superficially, I was expecting something more"
35EOQgz947UM,accepted,A brilliantly researched piece of work
85EURbx815IA,accepted,I recommend reading it
81ZQBfp097JN,rejected,It was a waste of time
41LQEpc159SK,accepted,I was blown away by this paper
78AJHrq109JF,accepted,A brilliantly researched piece of work
69CWItt924OH,accepted,I was blown away by this paper
44KGYch426PO,accepted,A brilliantly researched piece of work
35IEQtu186KC,accepted,It is well worth reading
03AXAgn111NP,accepted,I was blown away by this paper
57VBGlw022WQ,accepted,Perfection
10ZXSme223AE,accepted,I was blown away by this paper
65NESve875GQ,rejected,Awful
50AWStm740RX,accepted,I was blown away by this paper
52ZPPni415RG,accepted,It is well worth reading
18JOMyo186MI,accepted,A brilliantly researched piece of work
97JJItl668BT,accepted,Perfection
56TMZub406QP,accepted,Perfection
24RHOkc337HR,accepted,It is well worth reading
88STSjk911PV,accepted,Perfection
34BXJcb001JK,accepted,I recommend reading it
22WPVhd877EZ,accepted,It is well worth reading
70JGBlp320QG,accepted,I was blown away by this paper
89MOErs662TP,rejected,Awful
37SNEod294RH,accepted,It is well worth reading
36VGWvb420MB,accepted,It is well worth reading
79XEZul787JG,accepted,Perfection
82ZLEtr876DO,rejected,I did not like it
20YMOkz779AF,accepted,Perfection
96IRZqt347WP,accepted,Perfection
63QJTbu211AP,rejected,I do not recommend reading it
94GIYwp274ZN,accepted,A brilliantly researched piece of work
92OBKvk977AY,accepted,A brilliantly researched piece of work
12WYXsc885CS,accepted,Perfection
25SNWys004YL,rejected,It was a waste of time
60HMXbr496VH,rejected,Awful
48AZLrj466JZ,rejected,It was a waste of time
84KGVkk609OV,accepted,I was blown away by this paper
64NSQrx953AU,accepted,It is well worth reading
05SHSjh846JE,accepted,Perfection
82GSQdd704CE,rejected,Awful
57MFSwh287VO,accepted,A brilliantly researched piece of work
22NCHbj130WD,rejected,It was a waste of time
21YBIgj079ZG,accepted,A brilliantly researched piece of work
22HJOam252LJ,accepted,I recommend reading it
68CGVxx546HJ,accepted,I was blown away by this paper
92WPFaf059NO,accepted,A brilliantly researched piece of work
58PJRjc534WN,accepted,A brilliantly researched piece of work
16HSSmf508VR,accepted,A brilliantly researched piece of work
34KFQlj618VR,rejected,It was a waste of time
56HDOsc141SM,accepted,Perfection
01TUFak592QR,accepted,I recommend reading it
10KGLae259SP,rejected,"The topic is dealt with superficially, I was expecting something more"
50GUQfx190RV,accepted,It is well worth reading
02AOOau368BV,accepted,I was blown away by this paper
69SDLxj848DE,rejected,Awful
78NHEyb225SU,accepted,Perfection
59FHNfh978AJ,accepted,It is well worth reading
41VOUhx235JQ,rejected,Awful
45KLMta329QD,accepted,A brilliantly researched piece of work
95EIMlf580UE,rejected,"The topic is dealt with superficially, I was expecting something more"
75EDJmk977OJ,accepted,It is well worth reading
69EFAfs645LJ,rejected,"The topic is dealt with superficially, I was expecting something more"
63FKQtf357FD,rejected,I do not recommend reading it
39PSHjo708XC,rejected,It was a waste of time
51ZTJuz463AD,accepted,I was blown away by this paper
99HEMhj806FZ,accepted,A brilliantly researched piece of work
31IPEye644UL,accepted,I was blown away by this paper
92WYFjq938HV,accepted,I recommend reading it
34IWSsg923YV,accepted,I was blown away by this paper
82PYJln676PA,rejected,I do not recommend reading it
80HLFwp012LC,accepted,I recommend reading it
45QEWok191MB,accepted,It is well worth reading
17RBCje870OP,accepted,I was blown away by this paper
42AKVig389SL,accepted,Perfection
34KGKys380LU,accepted,It is well worth reading
43UWQlk143RQ,accepted,It is well worth reading
69TCAot703EQ,accepted,I recommend reading it
19INUwm739YF,accepted,I recommend reading it
15LZJog621BK,accepted,A brilliantly researched piece of work
19WOJsn174WX,accepted,A brilliantly researched piece of work
29MBChi143GO,accepted,I was blown away by this paper
38PEVtc366CH,accepted,Perfection
30JXYzt998HD,accepted,Perfection
56CNGrw215LW,accepted,It is well worth reading
14LLAiq172XJ,accepted,A brilliantly researched piece of work
91VQOmc268FR,accepted,It is well worth reading
84CRMmf620LB,rejected,Awful
20PNHzi238FI,accepted,I was blown away by this paper
71IUVuh775QV,accepted,It is well worth reading
04RUMgc103CO,accepted,A brilliantly researched piece of work
22MBKkr670IT,accepted,Perfection
51IXIcq303JX,accepted,Perfection
94AQVqm662JD,accepted,It is well worth reading
95TZGmk826IR,accepted,I was blown away by this paper
46SUDqg250KT,accepted,It is well worth reading
42MFXeh613VA,accepted,Perfection
34KRJox333AL,rejected,"The topic is dealt with superficially, I was expecting something more"
18DBXjm875VS,accepted,I recommend reading it
03PZQjn128QN,accepted,Perfection
59VUEzd774LG,accepted,I recommend reading it
67JYIgu296SZ,rejected,I do not recommend reading it
27LTBej480TZ,accepted,Perfection
97TLHeu780CL,rejected,I did not like it
29LGSkb314NJ,accepted,Perfection
19LFVcs888QX,accepted,I was blown away by this paper
92ESWbs461HN,accepted,It is well worth reading
68HCOdo265LZ,accepted,A brilliantly researched piece of work
20XXKen987LU,accepted,A brilliantly researched piece of work
58CGXon768ZS,accepted,Perfection
81AURjp966MO,accepted,It is well worth reading
82FAQby983YE,accepted,I was blown away by this paper
58PAOfv531OE,accepted,Perfection
56YDVhw320JS,accepted,I recommend reading it
79RRWxt755DF,accepted,It is well worth reading
34XEIan665BT,accepted,I was blown away by this paper
43JZJiw030CL,accepted,Perfection
49BEMjm394GI,rejected,It was a waste of time
31TWXpw692YD,accepted,It is well worth reading
81MZGgt563RA,rejected,"The topic is dealt with superficially, I was expecting something more"
85MOEnf006CD,rejected,"The topic is dealt with superficially, I was expecting something more"
35DQWhl528SY,accepted,A brilliantly researched piece of work
09UFOhy502EF,accepted,I was blown away by this paper
74WJHss082VN,accepted,Perfection
45NCWds406SV,accepted,I was blown away by this paper
55XJRuq210BJ,accepted,It is well worth reading
02HJXmp678TA,accepted,I was blown away by this paper
49DNMkl144KJ,accepted,It is well worth reading
19LGEci866GQ,accepted,Perfection
22VJLnn212BU,accepted,It is well worth reading
02YOGwl694CF,accepted,A brilliantly researched piece of work
81TGQft925XR,accepted,Perfection
75HRQou382AV,accepted,I was blown away by this paper
98TPSgb023MK,accepted,It is well worth reading
58ICCsx538QV,rejected,Awful
31DFWdl735IR,rejected,I do not recommend reading it
85JTEel475QM,accepted,Perfection
59RTLak926RG,accepted,I was blown away by this paper
24ASEqs357GN,accepted,I was blown away by this paper
38CUXhd783RW,accepted,I was blown away by this paper
77KFCmy612YC,accepted,I recommend reading it
44JCWdt198WW,accepted,A brilliantly researched piece of work
94BFXgm797YZ,accepted,A brilliantly researched piece of work
66ECPxp193HU,accepted,A brilliantly researched piece of work
11DVHgi915DJ,accepted,Perfection
20MGGef482GG,rejected,I do not recommend reading it
87SVJdv867NO,accepted,It is well worth reading
47REAwe593TJ,accepted,I recommend reading it
49KVMvn206ZQ,rejected,It was a waste of time
99KJMzo344BB,accepted,I was blown away by this paper
62MFAbj952LB,accepted,Perfection
28PJGhi801GI,accepted,Perfection
66PCFpr782OS,rejected,It was a waste of time
41VLRwf186AX,accepted,It is well worth reading
86NLJxk882EI,accepted,I recommend reading it
77CULgx463YV,accepted,It is well worth reading
59NOUak973KC,rejected,I do not recommend reading it
22SLYcy347RV,accepted,A brilliantly researched piece of work
45TQOgn187RK,accepted,A brilliantly researched piece of work
70XPAbr177TK,accepted,I recommend reading it
04XWCvc458JJ,accepted,It is well worth reading
26GKBhd707WC,accepted,It is well worth reading
57SSUaj644JP,rejected,It was a waste of time
81UBToi354HR,accepted,I recommend reading it
59VXHzx465XV,accepted,I recommend reading it
90RNPqw773TP,rejected,I did not like it
20RSWtf213EQ,accepted,I recommend reading it
51XOEjo557XR,rejected,It was a waste of time
87YSNob600HE,rejected,It was a waste of time
49VMYoi375LI,rejected,"The topic is dealt with superficially, I was expecting something more"
96PKMxg782YW,accepted,Perfection
55XGKcj539VF,accepted,I recommend reading it
65LRTje219TJ,accepted,I recommend reading it
85XLHgt555NU,accepted,I recommend reading it
40PTHin552IY,accepted,I recommend reading it
99ZOBnh398XL,rejected,It was a waste of time
80AXUqg377DB,accepted,I was blown away by this paper
35TCUoi260YR,accepted,A brilliantly researched piece of work
43EYTui544VH,rejected,It was a waste of time
75HBTqh431AS,accepted,It is well worth reading
72WTTrt110OX,accepted,It is well worth reading
37IJAnc678KC,accepted,I recommend reading it
21VSCtt085KH,accepted,Perfection
23DLNkd123IF,accepted,I recommend reading it
48AYAqd808KJ,rejected,"The topic is dealt with superficially, I was expecting something more"
80WSFwy923FB,accepted,It is well worth reading
55ICXpx153UV,accepted,Perfection
12RBCrv101JG,accepted,It is well worth reading
16YBVfj341YT,rejected,I do not recommend reading it
08IPLdg084BH,accepted,It is well worth reading
14PBDaz037HA,rejected,I do not recommend reading it
35TUZpq800PM,rejected,Awful
48CFRyl306JC,accepted,It is well worth reading
53UFAhl872EJ,accepted,I was blown away by this paper
93LOHyd948DI,rejected,I did not like it
27LHIfp874TJ,accepted,Perfection
33MRCtr337HC,rejected,I do not recommend reading it
57FHZul343XS,accepted,I recommend reading it
95QWCit857NN,rejected,It was a waste of time
68NCLuk913EH,accepted,I recommend reading it
72YJXbi778RP,rejected,I do not recommend reading it
27BWSbt475XV,accepted,I was blown away by this paper
09FSRiz848VN,rejected,"The topic is dealt with superficially, I was expecting something more"
30MRIod210LO,rejected,It was a waste of time
85UJOqr221GU,accepted,Perfection
09NGUif109TI,accepted,Perfection
13JXSje576YA,accepted,I was blown away by this paper
18XKXbb254RO,accepted,A brilliantly researched piece of work
59BAPcj165LH,accepted,I was blown away by this paper
32KOKel151FS,accepted,It is well worth reading
35SLQsw629RU,accepted,It is well worth reading
25YCKph205FN,accepted,I recommend reading it
73VLTbb705QU,rejected,Awful
76ZQObx617LP,accepted,I was blown away by this paper
34UNDez888HQ,accepted,It is well worth reading
14BDKrm269YZ,accepted,Perfection
11SFAip625QA,rejected,I did not like it
30GMCbd845AR,accepted,I was blown away by this paper
11PQUhp526QI,accepted,I recommend reading it
22QXGho183CY,accepted,It is well worth reading
02XKHmf325EX,rejected,It was a waste of time
12MXPbi831YQ,accepted,Perfection
93DHYvi907KB,accepted,I was blown away by this paper
75WWDfm309JO,accepted,Perfection
21JXRym094WJ,accepted,It is well worth reading
70MQWge314FY,accepted,It is well worth reading
32MLYvz318LP,accepted,Perfection
56MWXpo878WU,accepted,Perfection
19VHIxw402HE,accepted,I recommend reading it
35MYVfl009OM,accepted,A brilliantly researched piece of work
61YTFuc283SH,rejected,"The topic is dealt with superficially, I was expecting something more"
49VYOhj010MS,accepted,A brilliantly researched piece of work
97RJNgo335RR,rejected,It was a waste of time
01BBKmv511MF,rejected,I did not like it
69SXSmt605PD,accepted,It is well worth reading
04OXEiq564AQ,accepted,It is well worth reading
09ENPyg181ZD,rejected,"The topic is dealt with superficially, I was expecting something more"
33HYMel413DK,rejected,I did not like it
89RGMit934TA,accepted,A brilliantly researched piece of work
66BIInf439MA,accepted,A brilliantly researched piece of work
75AJZzi381BF,accepted,Perfection
70SCFsv602PF,accepted,It is well worth reading
83JNGzz062FM,accepted,Perfection
29ORIsq722PR,accepted,I was blown away by this paper
38LZFby175XT,accepted,It is well worth reading
12JJMxk865AD,accepted,A brilliantly researched piece of work
21ZBNup534SH,accepted,Perfection
48GRYog537LE,rejected,"The topic is dealt with superficially, I was expecting something more"
27GKZrr271BQ,accepted,I was blown away by this paper
72DIIbm465BG,accepted,I recommend reading it
02YHByg585XH,rejected,I do not recommend reading it
17KBUbr128FQ,accepted,I was blown away by this paper
25RLFdb786XW,accepted,A brilliantly researched piece of work
30RFInk006QZ,accepted,I recommend reading it
